StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,IDs_1,IDs_2,Gender,Gender_5_TEXT,Trans,Sex,Age_0,Race/Ethnicity,Race/Ethnicity_11_TEXT,Education,Student,Employed,Income,Sexual Orientation,Sexual Orientation_7_TEXT,Cohab,Relationship Length_1,Relationship Length_2,Relationship Status,Rel_Sat_1,Rel_Sat_2,Rel_Sat_3,Rel_Sat_4,Rel_Sat_5,Rel_Sat_DO,Rel_Com_1,Rel_Com_2,Rel_Com_3,Rel_Com_4,Rel_Com_5,Rel_Com_6,Rel_Com_7,Rel_Com_DO,FFMQ_1,FFMQ_2,FFMQ_3,FFMQ_4,FFMQ_5,FFMQ_6,FFMQ_7,FFMQ_8,FFMQ_9,FFMQ_10,FFMQ_11,FFMQ_12,FFMQ_13,FFMQ_14,FFMQ_15,FFMQ_DO,ConflictTop_1,ConflictTop_2,ConflictTop_3,SupportTop_1,SupportTop_2,SupportTop_3,IOS_Base,PRQC_Base_1,Attach_1,Attach_2,Attach_3,Attach_4,Attach_5,Attach_6,Attach_7,Attach_8,Attach_9,Attach_DO,FL_5_DO
10/28/2022 19:20,10/28/2022 19:44,0,188.74.90.229,100,1460,1,10/28/2022 19:44,R_2xK4nfpAvPBjcSG,,,,,51.4036,-0.7618,anonymous,EN,1,2035,1069,2,,2,1,30,4,,4,1,3,5,1,,2,6,11,2,6,6,6,6,6,2|1|3|4|5,6,6,2,2,6,5,6,2|1|5|4|3|6|7,3,3,3,3,2,5,4,3,4,1,4,2,3,4,1,11|5|14|4|8|6|10|3|13|15|7|2|1|9|12,Communication ,Work/personal life balance ,Household chores ,Self-esteem ,Family relationships,Finance ,5,6,1,2,2,1,7,7,6,5,6,Attach_9|Attach_6|Attach_2|Attach_5|Attach_8|Attach_3|Attach_4|Attach_7|Attach_1,"++PRQCFletcheretal.,2000|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
10/29/2022 15:57,10/29/2022 16:13,0,148.252.129.113,100,940,1,10/29/2022 16:13,R_4YoUDjXr6wdk8tH,,,,,51.4964,-0.1224,anonymous,EN,1,2070,1139,2,,2,1,21,1,,2,2,2,5,1,,1,0,6,2,6,6,4,6,6,2|3|5|1|4,7,6,1,1,6,6,6,6|5|3|4|1|7|2,3,4,4,3,3,3,2,1,2,3,4,4,4,3,2,3|4|13|15|5|11|12|8|6|7|2|14|9|1|10,Future Goals - we are long distance so who will make the move and how,I exaggerate points of tension instead of talking them through rationally,Rawy often feeling insecure in whether I love him,Anxiety,Spirituality ,Finances,3,5,7,6,6,3,2,3,3,6,5,Attach_9|Attach_8|Attach_6|Attach_2|Attach_3|Attach_1|Attach_7|Attach_4|Attach_5,"++MindfulnessFFMQ(Baeretal.,2012)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)"
10/29/2022 16:16,10/29/2022 16:48,0,128.0.152.248,100,1953,1,10/29/2022 16:48,R_2czwQw7wmrJmUuW,,,,,53.2569,10.4418,anonymous,EN,1,2070,1140,1,,2,2,22,10,,2,2,2,5,1,,1,0,5,2,3,6,5,5,5,3|1|2|4|5,7,7,1,1,6,7,6,4|6|3|7|2|1|5,2,3,2,5,2,5,2,4,4,2,2,3,4,3,2,5|15|4|12|2|11|6|3|1|8|14|13|7|9|10,The issue of me prioritisng my partner more than she priotises me in our daily lives; unequal balance in respect ,My partner having unexplained time periods of moodiness and lashing out on me due to her personal problems; me paying the price for the issues that she faces,General minor level of hypocrisy on behalf of my partner; double standards in the relationship,General improvement in work dynamic in school as well as focusing on skills beneficial for my career,Relapsing issues of past mental health problems,Retroactive jealousy and insecurity towards my relationship with my partner,4,4,2,2,4,2,5,7,5,3,7,Attach_2|Attach_9|Attach_6|Attach_4|Attach_5|Attach_8|Attach_7|Attach_1|Attach_3,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)"
10/29/2022 18:02,10/29/2022 18:30,0,82.132.219.216,100,1689,1,10/29/2022 18:30,R_2wb3Gl64A6flBce,,,,,51.4964,-0.1224,anonymous,EN,1,2060,1119,2,,2,1,21,1,,2,2,2,5,3,,1,3,0,2,7,6,6,6,6,4|2|5|3|1,6,6,1,1,6,6,6,2|1|7|5|4|3|6,4,4,2,1,3,4,2,2,3,3,4,4,2,3,3,14|9|5|10|13|3|11|7|1|8|6|4|15|12|2,"None - we don't have any current, unresolved topics. We usually talk about everything what bothers us.",,The topics from the past were: homosexuality (as my partner needed more time to start feeling comfortable with her sexuallity) and lack of time for each other (which is rather quite a sweet problem to have comparing to other problems couples can have),"My university experience - in case of studying and taking as much as possible from lectures etc. and just enjoying life as a student with activities such as sport clubs, events, hanging out with friends","Balancing my social life and giving a good amount of time to my partner, family, friends and myself",Improving my physical condition,5,7,7,4,4,1,4,4,1,1,1,Attach_2|Attach_9|Attach_1|Attach_5|Attach_8|Attach_7|Attach_4|Attach_3|Attach_6,"++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++IOSClosenessAronetal.,1992"
10/30/2022 14:39,10/30/2022 14:56,0,46.65.22.22,100,1056,1,10/30/2022 14:56,R_3FL1IwhPkqpxa21,,,,,56.1491,-3.2736,anonymous,EN,1,2031,1062,1,,2,2,19,1,,2,2,2,5,1,,1,1,0,2,7,6,7,7,7,4|5|3|2|1,7,7,1,1,7,7,7,4|1|2|7|3|5|6,3,4,3,1,4,4,1,1,1,4,4,5,4,2,4,10|5|3|12|11|15|1|9|4|7|6|2|8|13|14,uni work and extra curricular / relationship balance,lack of quality time,texting when on nights out,Improve university grades,Improve fitness and hockey,Get better at being organised and staying on top of chores while still doing well at other facets ,5,7,6,2,6,5,4,6,1,1,1,Attach_6|Attach_9|Attach_7|Attach_3|Attach_1|Attach_8|Attach_4|Attach_5|Attach_2,"++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++MindfulnessFFMQ(Baeretal.,2012)|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014"
10/30/2022 14:47,10/30/2022 15:09,0,192.41.114.229,100,1334,1,10/30/2022 15:09,R_3r2PbxKGnr2Dc71,,,,,51.4964,-0.1224,anonymous,EN,1,2031,1061,2,,2,1,18,1,,2,2,1,1,1,,1,1,0,2,6,7,6,7,7,3|2|4|1|5,7,7,7,1,7,6,7,2|6|5|3|7|1|4,1,3,3,2,3,4,3,3,2,3,2,4,3,2,4,5|11|14|8|2|3|7|6|4|9|12|13|15|10|1,sometimes not feeling listened to,"
comparing myself to previous partners",not keeping in touch on a night out,"staying on top of things, work and life (uni work, staying active, cooking), 

","
making sure to put effort into relationships, platonic and romantic", go to things that I enjoy,4,6,5,6,5,5,4,4,5,4,5,Attach_2|Attach_6|Attach_5|Attach_9|Attach_3|Attach_1|Attach_4|Attach_7|Attach_8,"Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992"
10/28/2022 10:51,10/30/2022 17:46,0,82.132.217.255,100,201313,1,10/30/2022 17:46,R_OJzRRDUQ9r6Jbah,,,,,51.4964,-0.1224,anonymous,EN,1,2057,1113,3,,1,1,19,1,,2,2,2,5,3,,1,1,10,2,6,6,6,6,6,2|1|5|3|4,7,7,1,1,7,6,7,4|6|7|3|1|2|5,2,1,4,4,3,2,4,2,4,3,4,1,4,2,3,1|9|12|10|7|15|2|8|11|13|14|6|5|3|4,"Where to live in the future, it's not massive since were like 20 but alex is from somerset and would prefer to be closer to family but id like to stay in edinburgh. Alex is moving here in august but for more long term plans they would prefer to be closer to home.",Which production of william finn's musical 'a new brain' is better.,?,"id like to be less selfish, i feel sometimes i forget to take into consideration how others feel at first and have to back track to fix things. some things i do by instinct but some things like getting someone else a bowl when i get one for myself i am on autopilot and forget and i feel bad about these kind of things. ","id like to be less lazy, i often really struggle to get up and do things even ones i really need to do or even want to","id like to be better at coping with my close ones' metal health, i struggle to know what to do when one of my friends, flatmates or partner is feeling bad and tend to freeze up, similarly in a physical crisis.",5,6,6,5,5,3,2,3,5,5,6,Attach_5|Attach_7|Attach_8|Attach_9|Attach_1|Attach_6|Attach_4|Attach_2|Attach_3,"Conflict--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|Support--DiscussionTopics(Biersteteletal.,2020)"
10/30/2022 16:50,10/30/2022 17:46,0,185.69.145.103,100,3370,1,10/30/2022 17:46,R_1kSu7WRlBe2C6Iw,,,,,51.4964,-0.1224,anonymous,EN,1,2057,1114,3,,1,1,20,1,,1,2,1,5,3,,1,1,10,2,7,6,6,7,6,3|2|4|5|1,7,7,1,1,7,7,7,2|6|3|4|7|5|1,3,2,4,4,3,2,5,3,4,2,5,5,3,4,2,3|11|15|13|9|6|14|5|10|7|8|4|12|2|1,Where to live in the future ,n/a,n/a,improve my confidence and ability to be independent ,understanding how to describe what i am feeling both physically and emotionally ,being able to properly prioritise ,5,7,7,6,5,6,3,2,5,5,6,Attach_4|Attach_6|Attach_9|Attach_7|Attach_5|Attach_1|Attach_3|Attach_2|Attach_8,"Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++PRQCFletcheretal.,2000"
10/31/2022 8:58,10/31/2022 9:09,0,94.8.246.92,100,664,1,10/31/2022 9:09,R_11ZvF4S0DPOSXxL,,,,,56.4767,-2.8579,anonymous,EN,1,2040,1079,2,,2,1,22,4,,2,2,1,1,1,,2,4,0,2,7,4,7,6,7,3|1|4|5|2,7,7,1,1,7,7,7,2|1|3|5|7|4|6,2,2,2,2,3,5,3,2,2,3,4,2,2,3,4,5|3|11|14|12|8|2|4|13|10|15|9|6|1|7,"whether it is appropriate for Tilen to bring home a drunk female friend, with no one else in the flat and while he also is drunk",whether to stay in Edinburgh after graduation,we don't really have unresolved disagreements to be honest,communicate better when I get upset,find some hobbies again,maintain friendships,6,6,5,5,6,4,2,1,2,4,2,Attach_4|Attach_1|Attach_9|Attach_6|Attach_3|Attach_2|Attach_7|Attach_5|Attach_8,"++PRQCFletcheretal.,2000|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)"
10/31/2022 14:43,10/31/2022 15:11,0,37.9.60.198,100,1666,1,10/31/2022 15:11,R_3MhvWvDmXHEXtc9,,,,,51.5164,-0.093,anonymous,EN,1,2076,1151,1,,2,2,21,1,,2,2,1,4,1,,1,5,1,2,7,4,6,7,7,3|4|5|2|1,7,7,1,1,7,7,7,7|1|5|2|6|3|4,4,3,5,4,2,4,3,4,2,3,4,2,4,2,1,7|6|2|12|15|13|10|3|5|11|4|8|14|1|9,"How clean should the bed be, i.e. are we allowed to sit there in our daily clothes? Can we eat there? How often should we wash our pyjamas? etc.","Long-term plans for the future, e.g. are we staying in the UK",Is abortion ethical,"I want to improve my qualifications, get a diploma, be better in maths. I do not write it down as two different goals, because being better in maths is inseparable from me finishing my studies in mathematics and thus getting a diploma and improving my qualifications. ","I want to improve on my career, but not necessarily in terms of salary, but rather I want my job to be more ethical and bring something good to other people ",I want to improve my ties with my family and friends,5,7,6,3,3,5,5,5,4,4,5,Attach_6|Attach_9|Attach_3|Attach_2|Attach_8|Attach_5|Attach_7|Attach_4|Attach_1,"++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)"
10/31/2022 16:08,10/31/2022 16:27,0,90.253.31.213,100,1154,1,10/31/2022 16:27,R_300ug8dJDIkRAc8,,,,,55.867,-4.2621,anonymous,EN,1,2068,1136,2,,2,1,20,1,,2,2,2,1,1,,1,3,10,2,7,4,6,7,7,1|3|5|4|2,7,7,1,1,6,7,7,2|5|7|4|6|3|1,3,4,4,1,4,4,3,4,2,4,3,3,3,1,4,15|14|4|9|5|1|13|7|3|10|6|2|8|12|11,When we get upset we tend to need different things to resolve it ,We lose closeness when we get into exam season ,We differ in the way we organise our lives.,Continuing to view myself as more than my appearance ,Working at having a successful academic year ,Putting myself in unfamiliar situations ,5,7,7,3,3,3,3,3,3,4,4,Attach_1|Attach_8|Attach_4|Attach_5|Attach_6|Attach_7|Attach_3|Attach_2|Attach_9,"++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
10/31/2022 16:07,10/31/2022 16:30,0,90.253.31.213,100,1385,1,10/31/2022 16:30,R_2VQ0T4ckHSiqsgU,,,,,55.867,-4.2621,anonymous,EN,1,2068,1135,1,,2,2,18,1,,2,2,2,1,1,,1,3,10,2,7,5,6,7,6,1|3|2|5|4,7,7,1,1,7,7,7,1|5|3|6|7|2|4,4,2,4,2,3,4,4,3,3,2,3,2,4,3,3,4|11|9|12|1|15|6|5|14|3|10|2|13|7|8,Both get quite distant when we are in bad moods/busy,Different primary love languages ,Our differing approach to booking/organising things ,Put myself first more often ,Become better academically organised ,Understanding social cues ,5,7,5,3,3,5,6,5,3,4,3,Attach_5|Attach_8|Attach_1|Attach_6|Attach_7|Attach_9|Attach_2|Attach_3|Attach_4,"++PRQCFletcheretal.,2000|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)"
10/31/2022 21:22,10/31/2022 21:31,0,46.64.54.214,100,544,1,10/31/2022 21:31,R_43fgMxL5IWUQ5lT,,,,,56.0348,-3.4981,anonymous,EN,1,2044,1087,2,,2,1,20,1,,2,2,1,5,1,,1,0,9,2,7,5,7,7,7,5|1|2|4|3,7,7,1,1,7,6,7,7|5|4|2|3|1|6,2,4,2,2,3,3,3,3,2,2,4,4,3,3,2,10|5|3|9|1|12|2|13|7|11|8|6|14|15|4,awareness ,patience ,communication,happiness ,reliance ,career,5,7,7,6,6,4,1,3,2,2,3,Attach_8|Attach_5|Attach_3|Attach_6|Attach_1|Attach_9|Attach_7|Attach_4|Attach_2,"++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992"
11/1/2022 5:32,11/1/2022 5:59,0,84.10.188.33,100,1636,1,11/1/2022 5:59,R_2Ck9s4qaQEqpUYk,,,,,52.2296,21.0067,anonymous,EN,1,2060,1120,2,,2,1,24,1,,2,2,3,4,3,,1,2,0,2,7,7,6,7,7,5|1|4|2|3,7,7,1,1,7,7,7,5|6|3|2|1|7|4,4,2,2,3,4,4,3,2,4,3,5,2,2,3,2,11|12|2|6|15|3|8|13|10|5|9|1|7|14|4,I don’t think there are any unresolved disagreements currently. One of the biggest issues in the relationship was me switching off completely when overwhelmed and stressed. I wouldn’t answer my phone etc which was driving Agnes crazy at times.,Me being torn as to whether or not continue being in the relationship because of the religious reasons and changing my mind every month or two regarding our relationship.,Not communicating what we don’t like in multiple situations. This has been resolved as well I think.,Patience and being able to help family members,Running performance,Assertiveness at work,6,7,5,3,7,1,4,3,2,4,2,Attach_5|Attach_6|Attach_2|Attach_8|Attach_9|Attach_3|Attach_4|Attach_7|Attach_1,"++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)"
11/2/2022 19:21,11/2/2022 20:06,0,82.1.242.190,100,2703,1,11/2/2022 20:06,R_2V89EURZyFYuy2J,,,,,55.9335,-3.254,anonymous,EN,1,2046,1091,2,,2,1,22,1,,4,2,1,2,5,,1,1,1,2,7,5,7,7,7,2|3|4|1|5,7,7,1,1,7,5,6,7|1|5|3|4|2|6,3,3,4,5,5,4,4,3,5,2,4,4,2,4,3,2|9|8|14|4|12|7|13|5|15|3|10|1|6|11,Whether ghosts in Harry Potter (specifically Moaning Myrtle) age mentally.,Many aspects of Stranger Things.,Whether cats should eat human food/get treats.,Confidence in myself,Less time procrastinating,Dedicating more time to my family,5,7,7,7,7,7,2,2,3,2,6,Attach_5|Attach_1|Attach_4|Attach_3|Attach_6|Attach_8|Attach_9|Attach_2|Attach_7,"++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992"
11/2/2022 20:22,11/2/2022 20:40,0,81.111.13.195,100,1099,1,11/2/2022 20:40,R_26xCADofTHCx0Cl,,,,,55.9335,-3.254,anonymous,EN,1,2046,1092,1,,2,2,18,1,,2,2,1,1,1,,1,1,1,2,7,7,7,7,7,2|5|4|1|3,7,7,2,1,6,7,7,7|6|2|1|3|5|4,3,3,4,1,4,5,4,2,1,5,5,1,3,2,2,13|4|11|6|14|5|3|1|12|8|10|15|2|7|9,Let me hang my towel on the inside of the shower!,DId the boy from house of the dragons get eaten(he did),feeding my dog and my cat my food,Career,Fitness,Positive habbits,5,6,7,7,6,5,3,5,1,1,1,Attach_9|Attach_8|Attach_3|Attach_2|Attach_1|Attach_6|Attach_5|Attach_7|Attach_4,"++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)"
11/2/2022 23:05,11/2/2022 23:35,0,80.44.217.13,100,1770,1,11/2/2022 23:35,R_1gHZklZi0MxozYW,,,,,54.9735,-1.5673,anonymous,EN,1,2087,1174,1,,2,2,63,1,,4,1,1,5,1,,2,45,8,5,6,5,6,7,7,5|2|3|4|1,7,7,1,1,7,7,7,2|6|3|5|7|1|4,3,4,3,3,5,4,4,2,2,5,4,4,3,3,5,15|10|5|1|2|13|4|3|14|7|9|8|12|6|11,Where we invest money,How much time/effort we spend on hospitality ,Where we go to church,Lose a bit of weight,Improve my emotional support for my wife,"Lower my expectations for shared physical activities (e.g. walking, cycling)",7,7,7,6,7,5,4,2,2,5,5,Attach_3|Attach_6|Attach_7|Attach_5|Attach_2|Attach_9|Attach_4|Attach_8|Attach_1,"++IOSClosenessAronetal.,1992|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)"
11/2/2022 23:07,11/3/2022 0:09,0,80.44.217.13,100,3748,1,11/3/2022 0:09,R_1LvPhSgEAyD76Mg,,,,,54.9735,-1.5673,anonymous,EN,1,2087,1173,2,,2,1,63,1,,3,1,1,5,1,,2,45,9,5,7,6,6,7,7,4|1|2|5|3,7,7,1,1,7,7,7,2|7|4|5|6|3|1,4,4,2,2,3,3,2,2,2,2,5,3,2,2,3,6|1|11|14|13|12|10|5|3|7|2|9|8|15|4,Where in the garden to set up the hot tub.,When having guests do we keep things easy or lots of work.,Are we going to install a wood burning stove.,To be a good listener. ,Improve communication. ,Not being offended. ,7,6,6,5,5,5,3,3,2,3,3,Attach_1|Attach_7|Attach_6|Attach_5|Attach_2|Attach_8|Attach_3|Attach_4|Attach_9,"++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++PRQCFletcheretal.,2000|Support--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992"
11/3/2022 11:18,11/3/2022 11:50,0,192.41.114.229,100,1922,1,11/3/2022 11:50,R_w74JNey5o48XaE1,,,,,51.4964,-0.1224,anonymous,EN,1,2044,1088,1,,2,2,21,1,,2,2,1,1,1,,1,0,9,2,7,7,6,7,6,1|2|5|3|4,7,7,1,1,7,5,6,1|3|7|4|5|6|2,4,3,2,2,4,5,2,2,3,3,5,3,3,3,2,13|4|5|2|15|6|12|3|14|10|7|1|8|9|11,"Each others general happiness, especially that of my partners. We have both agreed that we should seek help surrounding our own individual problems, however, are yet to take that step to reach out to someone professional.","I am able to switch emotions fairly rapidly. I will confide in my partner about something upsetting yet I appear to be coping fine outwardly towards other people, while she remains upset about something I've mentioned. So it appears the problem is with her to others, when it's with me. I think I need to be more considerate abouts speaking about things at the correct time and place, and be more outwardly empathetic when I'm needed.","I tend to want to get up and be active, however, my partner prefers to often have more relaxing days. This has helped me to become more relaxed and appreciate that some days you need to put your feet  up and relax, however, sometimes I want to have a super active day together.","General wellbeing and happiness. I tend to be a person that worries about other people and my partner, but feel sometimes I forget to check up on myself to make sure I'm okay, and doing all I can to remain positive and happy. I have tendencies to dwell on and overthink things.  ","Motivation to achieve things and constantly be active doing something. This is motivation not only with my work and academic life but also my general life in terms of sport and experiences, especially of that outdoors.","Pick up on new things and and develop current hobbies and skills. I feel when you spend alot of time with someone, your lives tend to cross over a lot. I feel sometimes its good to pick up new skills and interests together and seperate, and also develop ones that you already obtain.",4,7,7,7,7,5,1,2,5,4,6,Attach_1|Attach_9|Attach_5|Attach_7|Attach_4|Attach_8|Attach_6|Attach_3|Attach_2,"++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000"
10/28/2022 11:02,10/28/2022 11:10,0,192.41.125.254,77,486,0,11/4/2022 10:10,R_3mfuUIXVQjt8N5C,,,,,,,anonymous,EN,1,2049,1098,7,,4,6,21,1,,2,2,1,1,1,,2,1,8,2,,,,,,,4,4,4,4,4,4,4,4|3|7|5|2|1|6,,,,,,,,,,,,,,,,,,,,Education,Career,Personal Interests,5,,4,4,4,4,4,4,4,4,4,Attach_5|Attach_7|Attach_8|Attach_3|Attach_4|Attach_9|Attach_2|Attach_1|Attach_6,"Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++MindfulnessFFMQ(Baeretal.,2012)"
